geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
39700,32.079311,-102.847388,Nueva Italia,Zacatecas
39700,24.726119,-90.775959,Nueva Kiribati,Hidalgo
97046,18.098867,-95.606098,Nueva Guinea Bissau,Guanajuato
15132,32.164409,-111.919027,Nueva Guinea Bissau,Puebla
15132,26.031087,-108.219645,Vieja Congo,México
15132,17.929375,-110.395244,Nueva Micronesia,Nuevo León
72476,14.68842,-116.23284,San Mauro los altos,Coahuila de Zaragoza
72476,19.189459,-102.208815,Nueva Paraguay,Baja California
97055,16.135869,-94.229763,San Octavio los altos,Distrito Federal
97055,26.712818,-107.252146,Vieja Jordania,Chihuahua
39713,25.942089,-96.37221,Nueva Eslovaquia,Veracruz de Ignacio de la Llave
39713,18.837991,-98.933413,San Rebeca los bajos,Hidalgo
39713,15.017179,-91.117503,San Yolanda los altos,Hidalgo
80675,23.353811,-106.82274,Nueva Vanuatu,Guerrero
80675,14.765232,-87.761108,San Miriam los altos,Colima
80675,23.127957,-98.198238,Vieja Austria,Nayarit
15144,20.713575,-94.748354,Vieja Malasia,Coahuila de Zaragoza
15144,30.130564,-104.240149,Vieja Luxemburgo,Oaxaca
15144,22.420224,-107.7409,San Elvia los bajos,Baja California Sur
56107,22.560655,-97.05604,San Sergio los altos,San Luis Potosí
56107,24.904579,-112.934445,Nueva Federación de Rusia,Puebla
56107,17.174068,-100.025512,Nueva Liberia,Sonora
88876,16.998742,-112.934713,San Nayeli los altos,Baja California Sur
47915,29.08234,-100.676227,Nueva Armenia,Tamaulipas
47915,30.118976,-115.523216,Nueva Somalia,Guanajuato
47915,18.764568,-116.952151,San Micaela los bajos,Puebla
23342,27.545433,-100.632594,Nueva Cuba,Tabasco
23342,26.887061,-110.873658,Nueva Panamá,Morelos
72495,16.005329,-100.570241,Nueva Ucrania,Querétaro
72495,15.088028,-115.66762,San Martha de la Montaña,Tabasco
72495,27.808043,-101.091049,San Judith los altos,Chihuahua
6967,30.068884,-102.760417,Nueva Argelia,Oaxaca
88888,21.858561,-113.935815,Vieja Zambia,Baja California
88888,17.529919,-105.190626,Vieja Swazilandia,Nuevo León
88888,19.518624,-101.827027,San David de la Montaña,Jalisco
23353,15.647216,-92.402989,Nueva Senegal,Coahuila de Zaragoza
23353,29.259757,-87.878446,San Andrea los bajos,Campeche
64318,26.336582,-88.449364,Vieja Saint Kitts y Nevis,San Luis Potosí
64318,26.25834,-99.940492,San Sessa los bajos,Nuevo León
64318,28.607223,-108.218552,Vieja Etiopía,Campeche
23359,17.205091,-93.011166,Vieja Canadá,Jalisco
72518,19.337473,-100.77542,Nueva Mongolia,Chihuahua
72518,27.617952,-92.811045,San Gerardo de la Montaña,Michoacán de Ocampo
56138,22.618532,-114.073069,Nueva Suriname,Oaxaca
39757,29.67222,-104.112678,Vieja Côte d'Ivoire,Chihuahua
39757,18.491742,-116.233615,Vieja Zambia,Hidalgo
39757,22.431846,-113.319865,San Óliver los bajos,Oaxaca
56143,19.053799,-103.139788,Nueva Venezuela,Chihuahua
56143,22.397986,-110.837139,Vieja Yemen,Jalisco
56143,23.667062,-98.010736,San Raúl de la Montaña,Colima
64335,19.809545,-97.104689,San Virginia los bajos,Tamaulipas
64335,24.050175,-93.956733,Vieja Kiribati,Campeche
80721,25.484078,-108.18903,San Adalberto los altos,Colima
80721,28.57122,-98.404347,San Susana de la Montaña,Coahuila de Zaragoza
80721,18.723403,-87.564734,Vieja Japón,Guanajuato
80723,19.119851,-101.969957,Vieja Australia,Nuevo León
23380,25.870249,-92.888988,Nueva Kazajstán,Sonora
23380,21.437262,-98.713014,Nueva Trinidad y Tabago,Chiapas
39769,22.764766,-104.357422,San Nayeli los altos,Puebla
39769,20.489216,-105.063458,Nueva Swazilandia,Guerrero
39769,27.00545,-92.071336,Vieja Israel,Sinaloa
23390,17.193993,-115.175151,San Marco Antonio los altos,Zacatecas
23390,15.010878,-89.413231,Vieja Bahamas,Nayarit
23390,14.563812,-88.673301,Vieja Islandia,Yucatán
15199,32.325656,-104.078525,Nueva El Salvador,Guerrero
97120,14.5179,-90.103191,Vieja Zimbabwe,Tlaxcala
64368,22.799493,-101.118287,San Vicente los altos,Yucatán
64368,22.097881,-114.505293,San Alfredo los altos,Chihuahua
64368,22.658718,-117.147126,San Leonardo los altos,Baja California
72562,14.922761,-104.67099,San Ana los altos,Yucatán
72562,28.005855,-114.601684,San Esperanza los bajos,Guerrero
72562,18.30607,-103.145656,San Mateo los altos,Oaxaca
97138,18.085088,-103.95925,Nueva Iraq,Zacatecas
97138,18.41517,-101.615757,San Nadia los bajos,Puebla
97138,30.736417,-112.962856,Vieja Filipinas,Zacatecas
39798,27.501602,-88.435488,Vieja Azerbaiyán,Jalisco
39798,28.895703,-101.314325,San Ernesto los altos,Sonora
39798,25.399546,-89.625058,Vieja Colombia,Jalisco
31610,24.441698,-113.395215,San Enrique los bajos,Nuevo León
23424,29.643024,-109.388237,Vieja Bolivia,Baja California Sur
23424,17.363467,-113.348101,Vieja Guyana,Sonora
64389,16.117208,-98.570371,San Miguel los bajos,Morelos
64389,14.877705,-114.03909,San Perla los bajos,Michoacán de Ocampo
64389,16.956452,-92.832548,San Jaqueline los altos,México
7048,27.358937,-101.560355,San Paulina los altos,San Luis Potosí
80780,16.830503,-116.234985,Nueva República de Corea,Hidalgo
80780,30.385763,-115.803256,Vieja Jordania,Michoacán de Ocampo
72588,31.095105,-97.950645,Nueva Mongolia,Jalisco
80784,30.671697,-103.556532,San Fabiola de la Montaña,Nayarit
80792,20.008794,-114.534811,San Gloria los bajos,Jalisco
80792,18.74324,-102.771571,Vieja Suecia,Veracruz de Ignacio de la Llave
80792,23.540346,-108.513951,Vieja Yemen,Chiapas
72600,19.649824,-97.993978,San José Emilio de la Montaña,Nayarit
72600,22.053241,-105.776185,Nueva Somalia,Sinaloa
72600,21.42852,-98.726513,Vieja Mauritania,Querétaro
15257,26.312776,-93.207101,San José Emilio los altos,Michoacán de Ocampo
15257,18.287283,-96.721207,Vieja Malawi,Tamaulipas
64410,18.677941,-106.508115,Nueva Malta,Quintana Roo
39834,24.652352,-103.985841,San Alta  Gracia de la Montaña,Zacatecas
80797,15.461873,-92.288768,Nueva Alemania,Tabasco
48031,32.439383,-89.280627,San Aida los altos,Zacatecas
15265,16.079774,-104.206203,Vieja Belice,Campeche
80802,31.915821,-108.448693,Vieja Burkina Faso,Chihuahua
80802,21.518565,-115.756567,San Oswaldo los altos,Veracruz de Ignacio de la Llave
80802,32.001699,-110.768437,Nueva Kazajstán,Chihuahua
23466,24.612773,-90.483652,Vieja República de Corea,Tlaxcala
31658,26.012589,-107.43636,San Mauricio los bajos,Tamaulipas
48045,27.928211,-108.876981,Vieja Mauricio,Sonora
48045,23.039158,-90.242282,San Carlos los altos,Colima
48045,23.469774,-115.70518,Vieja Barbados,Guanajuato
39860,20.069237,-89.178013,San Lorenzo los bajos,Zacatecas
39860,29.754206,-114.36556,San Jorge los altos,Colima
39860,25.975382,-106.050171,Vieja Argentina,San Luis Potosí
72628,30.736185,-111.684249,Nueva Colombia,Morelos
23476,24.256894,-111.006075,San Minerva los altos,Aguascalientes
23476,25.44451,-116.01513,San Isabela los altos,Aguascalientes
89015,18.134181,-98.674889,Vieja Chad,Jalisco
56248,32.419317,-116.201976,San Natividad los altos,Oaxaca
39861,21.891172,-108.469518,San María Eugenia de la Montaña,Michoacán de Ocampo
56250,16.317024,-102.55246,San Federico de la Montaña,Chiapas
31675,15.368874,-92.840029,Vieja Irán,Veracruz de Ignacio de la Llave
31674,21.290198,-114.995413,Vieja Liberia,Aguascalientes
31674,29.493701,-97.226846,Nueva Bosnia y Herzegovina,Aguascalientes
31674,18.787453,-104.154577,Nueva Djibouti,Coahuila de Zaragoza
97211,22.116169,-105.672832,Nueva Mónaco,Nuevo León
97211,15.544142,-99.584321,Vieja Australia,Sinaloa
15290,29.648921,-94.34876,San Maximiliano los altos,Nayarit
15290,28.510608,-99.505064,Nueva Saint Kitts y Nevis,Morelos
15295,15.494954,-114.352443,San Omar los altos,Campeche
15295,19.174637,-94.00139,Vieja Guinea Ecuatorial,Baja California Sur
15295,31.782221,-87.905038,Vieja Túnez,Aguascalientes
80836,16.272745,-108.722873,Nueva Argelia,Campeche
80836,24.070198,-91.731264,San Fabiola los bajos,Hidalgo
80836,16.160064,-106.719806,San Rafaél los altos,Baja California Sur
89029,24.965618,-100.575974,San Paola los altos,Chihuahua
89029,21.364641,-95.577132,Nueva Filipinas,Zacatecas
89029,22.409651,-101.359294,San Octavio los bajos,Quintana Roo
48068,30.349492,-100.019391,San Gabino de la Montaña,Baja California
48068,18.826107,-106.540266,Vieja República Centroafricana,Tlaxcala
48072,16.778257,-91.866186,Vieja Kiribati,Tabasco
80841,16.969658,-115.853152,Nueva Samoa,Tabasco
80841,26.624776,-95.583774,San Ivonne los bajos,Morelos
89037,22.906036,-103.622398,San Andrea los bajos,México
89037,22.251786,-103.669929,San Israel los altos,Sinaloa
89037,23.086558,-88.304423,San Zeferino de la Montaña,Coahuila de Zaragoza
64463,25.910624,-87.250616,Nueva Sudán,Tamaulipas
64465,21.303229,-94.486705,San Ángel los bajos,Campeche
89044,23.167504,-112.220361,San Salma de la Montaña,Chiapas
89044,15.578227,-88.218737,Vieja Vietman,Baja California Sur
80852,28.469993,-111.032678,San Dulce María los bajos,Guerrero
72662,16.223603,-93.869628,Nueva República Democrática Popular Lao,Puebla
72662,24.179286,-96.732623,San Gloria los altos,Chihuahua
48088,31.217032,-117.061202,San Isaac de la Montaña,Baja California Sur
48088,17.503854,-99.529902,San Leonor de la Montaña,Tlaxcala
15322,15.279973,-115.210807,San Alma los bajos,Morelos
15322,14.945097,-104.054476,Nueva Arabia Saudita,San Luis Potosí
15322,17.01225,-107.568013,Nueva Burkina Faso,Michoacán de Ocampo
31709,27.006317,-110.171392,San Julio de la Montaña,Aguascalientes
31709,29.494333,-110.971854,Nueva Cabo Verde,Tabasco
31709,21.165219,-111.271523,San Alberto los bajos,Nayarit
15328,20.807255,-110.522765,San Rolando los bajos,Guanajuato
15328,30.776167,-103.539092,San Francisco los altos,Durango
15329,18.594914,-101.819346,San Aurelio de la Montaña,Colima
97250,28.333771,-90.356548,San Israel de la Montaña,Veracruz de Ignacio de la Llave
97250,19.400005,-103.140554,Vieja Côte d'Ivoire,Tlaxcala
31727,23.702533,-105.533289,Nueva Turkmenistán,Campeche
31727,29.017403,-111.204606,Vieja Burkina Faso,Baja California
31727,17.233057,-87.196885,San Antonio los altos,Coahuila de Zaragoza
39919,30.893886,-95.530548,Nueva Santa Lucía,Veracruz de Ignacio de la Llave
39921,23.866006,-99.804216,San Graciela los bajos,Hidalgo
39921,25.523046,-90.625895,Nueva Trinidad y Tabago,Tamaulipas
56311,31.436079,-95.782027,San Mariano de la Montaña,México
56311,28.371526,-98.980723,Nueva Saint Kitts y Nevis,Veracruz de Ignacio de la Llave
23544,29.855403,-87.589031,San Marisol los bajos,Nuevo León
15353,24.101703,-115.969987,Nueva Bolivia,México
15353,27.142021,-109.636703,Nueva Estados Unidos de América,Oaxaca
15353,20.560861,-88.50985,Vieja Uruguay,Nayarit
97274,29.511505,-86.961679,San Emilio los altos,Yucatán
97274,27.856354,-86.669659,Nueva Afganistán,Aguascalientes
97274,28.685959,-99.426485,San Rodolfo de la Montaña,Tlaxcala
72700,23.644864,-115.056843,San Óscar los altos,Baja California
15357,28.315774,-106.041997,Vieja Albania,Colima
23552,26.988501,-97.242795,San Mauro los altos,Nuevo León
23552,25.812819,-87.608906,San Adalberto los bajos,Sonora
72705,22.140188,-96.822195,Vieja Barbados,Chihuahua
72705,25.298721,-92.061413,Nueva Mauritania,Baja California
39937,14.691,-91.672344,Nueva Nicaragua,Coahuila de Zaragoza
39937,18.847976,-98.11123,Vieja República Federal Democrática de Nepal,Quintana Roo
31752,17.506536,-112.057886,Vieja España,Michoacán de Ocampo
31752,18.828586,-86.830801,San Nicolás los altos,Nayarit
23561,29.564812,-97.824929,Nueva Mauricio,Tlaxcala
23561,28.998797,-102.058502,Vieja República de Moldova,Chiapas
23565,30.067046,-114.513572,San Zacarías los altos,Guerrero
23565,17.796186,-105.818657,San Jorge los altos,Guerrero
23565,15.015614,-90.90874,Nueva Bhután,Nayarit
7182,16.123068,-110.872474,San Noemí de la Montaña,Baja California Sur
97298,17.334831,-99.004259,San Úrsula de la Montaña,Baja California
97298,17.607433,-112.406602,San Norma los bajos,Jalisco
72725,17.09909,-112.963326,San Adriana de la Montaña,Durango
72725,24.834926,-105.49892,Nueva Antigua y Barbuda,San Luis Potosí
72725,28.160558,-101.422283,Nueva España,Sonora
72732,27.703706,-93.83665,Nueva Sudán del Sur,Sinaloa
72732,16.918654,-97.882107,San Dulce María de la Montaña,Hidalgo
72732,26.467484,-93.391209,Nueva Lituania,Oaxaca
56350,30.924748,-97.091322,Nueva Liberia,Guanajuato
31775,18.244406,-99.311274,Vieja Santo Tomé y Príncipe,Quintana Roo
97313,26.882741,-101.815833,Nueva Lesotho,Tabasco
97313,23.105701,-101.750876,Vieja Bosnia y Herzegovina,Michoacán de Ocampo
39972,21.688745,-109.528527,San Miguel Ángel los bajos,Nuevo León
31791,27.364494,-89.953897,Nueva Polonia,Distrito Federal
23603,15.600605,-111.376173,San Serafín los altos,Sonora
97331,32.176085,-106.36369,San Caridad los bajos,Morelos
97331,22.644573,-94.014699,San María del Carmen los altos,Durango
97331,22.529523,-98.691035,Nueva Irán,Distrito Federal
97337,22.126169,-114.877047,Vieja Montenegro,Yucatán
97337,17.876635,-99.696214,Nueva Bangladesh,Nayarit
97337,21.830112,-114.165835,Vieja Costa Rica,Querétaro
72765,27.275283,-91.900159,San Marcos de la Montaña,Quintana Roo
15421,16.231626,-88.488915,San Guillermo los bajos,Baja California
15421,14.736773,-113.673593,Vieja Lesotho,Colima
48192,16.28908,-97.876682,Nueva Burundi,Tlaxcala
15426,22.725805,-103.578437,Nueva República Unida de Tanzanía,Sinaloa
15426,23.597701,-96.740112,San Elsa los bajos,Aguascalientes
15426,19.623775,-105.123229,San Patricio de la Montaña,Guerrero
56386,29.686463,-90.516057,San Francisco los altos,Colima
56386,17.707938,-113.969809,Nueva Japón,Morelos
56386,16.79219,-100.021056,Vieja Saint Kitts y Nevis,San Luis Potosí
89157,24.801544,-95.802439,San Socorro de la Montaña,Colima
56390,28.842998,-109.795918,San Samuel de la Montaña,Yucatán
56390,16.021308,-102.792484,San Emiliano de la Montaña,Baja California Sur
31817,27.009835,-91.080406,Vieja México,San Luis Potosí
31817,27.085112,-104.222394,Vieja Guinea Bissau,Michoacán de Ocampo
56395,28.628762,-105.094669,Vieja Bélgica,Querétaro
56395,28.658622,-88.909979,Vieja Qatar,Hidalgo
31821,30.002474,-115.87937,San Anel los altos,Guerrero
31821,23.645154,-98.560403,Vieja República Unida de Tanzanía,Tamaulipas
40020,31.208998,-111.143128,Nueva Gabón,Durango
40020,17.056384,-105.857803,San Yolanda los bajos,Nayarit
40020,28.888795,-115.836442,San Pascual los bajos,Sonora
64597,26.555762,-104.690332,Vieja Iraq,Veracruz de Ignacio de la Llave
64597,17.791766,-115.383685,San Barbara los altos,Durango
64597,16.820312,-93.340058,San Ignacio los bajos,Puebla
72791,31.770005,-86.734039,San Fabiola de la Montaña,Campeche
72791,17.916596,-95.242386,San Alicia de la Montaña,Hidalgo
72791,32.364052,-88.468555,Vieja Islas Salomón,Jalisco
56407,32.098071,-94.309943,Vieja Mali,Tamaulipas
7255,28.758452,-114.770709,San Agustín de la Montaña,Chiapas
7255,16.814297,-110.786849,San Hernán los bajos,Baja California Sur
7255,25.763799,-114.351713,San Margarita de la Montaña,Jalisco
80987,30.950458,-106.342959,Nueva El Salvador,Sonora
80987,24.441531,-91.968374,San Javier los altos,Distrito Federal
80987,26.693187,-91.547808,San Patricio los altos,Jalisco
7260,28.578024,-97.270155,San Verónica de la Montaña,Morelos
40030,18.663271,-99.368741,San Julia de la Montaña,Hidalgo
40030,32.093926,-88.928591,Nueva Libia,Hidalgo
40030,15.615597,-107.974087,Vieja Sierra Leona,Baja California
7264,16.574051,-107.460721,San Óscar los altos,Nayarit
7264,17.875273,-99.35688,Nueva El Salvador,Zacatecas
7264,15.969314,-99.049369,Vieja Cabo Verde,Sonora
56417,22.988535,-110.460299,Nueva Myanmar,Baja California
15459,20.087054,-109.088898,Nueva Tuvalu,Querétaro
15459,25.784614,-109.566853,San Luz los altos,Nayarit
15459,20.130896,-111.540376,Nueva República Popular Democrática de Corea,Tamaulipas
80998,24.243684,-93.565066,Vieja Pakistán,Nayarit
80998,25.719077,-109.514384,San Amanda de la Montaña,Baja California Sur
7273,17.929018,-102.035445,Vieja Kuwait,México
23658,18.017186,-102.438182,San Mario los bajos,Veracruz de Ignacio de la Llave
48234,29.466607,-107.329033,Nueva Belice,Veracruz de Ignacio de la Llave
48234,21.748685,-91.243112,San Leonor los bajos,Morelos
7276,15.19163,-102.661836,Nueva Irlanda,Coahuila de Zaragoza
7276,29.104284,-104.474212,San Carmen los altos,Hidalgo
7276,23.685805,-95.040626,San Rolando de la Montaña,Zacatecas
89197,20.22963,-92.336214,Nueva Jordania,San Luis Potosí
89197,22.747133,-104.076075,Nueva Eritrea,Jalisco
81010,22.320461,-87.420268,Vieja Togo,México
81010,26.740819,-99.70759,San Alejandro los altos,Tabasco
81010,21.200874,-110.490359,San Iván los bajos,Tabasco
56437,14.840604,-89.823459,Nueva Italia,Baja California Sur
81014,32.3041,-100.154684,Nueva Bahamas,Baja California Sur
81014,21.397918,-90.553033,Vieja Singapur,Sonora
81014,28.205733,-109.817434,Vieja Namibia,Tamaulipas
15482,15.28773,-111.462822,San Silvano los bajos,Guerrero
23674,27.072648,-89.130444,San Rufino los bajos,Tabasco
56446,26.790021,-116.433178,Vieja Omán,Michoacán de Ocampo
56446,19.747477,-107.142396,Vieja Mónaco,México
72832,18.69511,-103.804605,San Natividad los bajos,Morelos
72832,22.44331,-93.270671,Nueva Brunei Darussalam,Puebla
72832,29.743026,-114.201151,San Emilio de la Montaña,Sinaloa
97410,29.359071,-108.049644,San Mayte de la Montaña,Aguascalientes
97410,20.604266,-113.209654,Nueva Djibouti,Hidalgo
72836,27.727038,-97.582227,San Guillermo los altos,Nuevo León
72836,22.769185,-115.977181,San Isaac los altos,Tabasco
72836,23.958906,-116.023713,Vieja República de Corea,Tlaxcala
64647,26.924611,-97.761221,San Isaac los bajos,Guerrero
81035,31.746601,-89.754278,San Ángela los altos,Tamaulipas
81035,17.364594,-116.463474,Vieja Djibouti,San Luis Potosí
56460,17.775958,-90.581014,San Reina de la Montaña,Sinaloa
56460,23.547459,-93.934522,San Adriana los bajos,Jalisco
56476,21.150636,-117.001376,San Angélica los altos,Distrito Federal
64668,29.57962,-88.055053,San Perla los bajos,Chihuahua
56481,17.367676,-116.878818,Vieja Bolivia,Baja California
97444,24.220973,-112.774359,Nueva Estonia,Quintana Roo
97444,22.301633,-112.211277,Nueva República Dominicana,Yucatán
64676,26.756804,-89.173996,Vieja Mauritania,Guerrero
15529,26.691391,-115.52584,Nueva Namibia,Hidalgo
15529,25.00681,-111.755368,Nueva Australia,Nayarit
64684,25.649024,-99.691227,San Amador los bajos,Tlaxcala
64684,22.020012,-108.384429,Vieja Gambia,Baja California
81074,25.769778,-108.092521,San Isabela los altos,Tamaulipas
81074,19.195238,-91.990311,San Dulce los altos,Tamaulipas
81074,18.438804,-94.308917,San Carlota los bajos,Tamaulipas
64690,18.166003,-105.367565,San Esparta los bajos,Campeche
64690,20.283334,-110.627548,Vieja Nigeria,Distrito Federal
97462,31.950847,-113.087036,San Leonor los altos,Durango
97462,20.810767,-94.84666,Nueva República de Macedonia del Norte,Distrito Federal
97462,26.561075,-107.757587,San Bruno los altos,Sonora
